# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP),,,,
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP),,,
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and http://www.emc.ncep.noaa.gov/GFS/doc.php,,,
# Site latitude (positive means North);0.329,,,,
# Site longitude (positive means East);32.499,,,,
# Elevation (m);1224,,,,
# Date beginning;2005-01-01,,,,
# Date end;2005-12-31,,,,
# Meteo Data;MERRA-2 data from 2005-01-01 to 2005-12-31 / no GFS data for this period,,,,
# Time reference (hour);UT,,,,
# Summarization (period of integration);Hour (h),,,,
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization,,,,
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM),,,
# Calibration;None,,,,
# Minimum Sun Elevation;12,,,,
,,,,
# Columns:,,,,
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data),,,,
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear,,,,
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial),,,,
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground,,,,
# Relative humidity (%);Relative humidity at 2 m above ground,,,,
# Pressure (hPa);Pressure at ground level,,,,
# Wind speed (m/s);Wind speed at 10 m above ground,,,,
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...),,,
# Rainfall (kg/m2);Rainfall (= rain depth in mm),,,,
# Snowfall (kg/m2);Snowfall,,,,
# Snow depth (m);Snow depth,,,,
,,,,
# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS),,,,
# Date;Time;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth,,,,
2005-12-05;21:00;0;0;0;1;293.78;70.34;882.30;1.57;171.69;0.000014;0.000000;0.000000,,,,
2005-12-05;22:00;0;0;0;1;293.69;70.22;881.82;1.36;175.04;0.000060;0.000000;0.000000,,,,
2005-12-05;23:00;0;0;0;1;293.77;69.42;881.32;0.95;183.90;0.000129;0.000000;0.000000,,,,
2005-12-05;24:00;0;0;0;1;293.78;69.10;881.04;0.41;195.27;0.000404;0.000000;0.000000,,,,
2005-12-06;01:00;0;0;0;1;293.50;71.27;881.07;0.16;328.04;0.001036;0.000000;0.000000,,,,
2005-12-06;02:00;0;0;0;1;293.13;73.41;881.34;0.49;346.83;0.004835;0.000000;0.000000,,,,
2005-12-06;03:00;0;0;0;1;292.80;75.28;881.73;0.58;341.83;0.006591;0.000000;0.000000,,,,
2005-12-06;04:00;1;4;14;5;292.49;77.51;882.18;0.46;334.48;0.020755;0.000000;0.000000,,,,
2005-12-06;05:00;46;125;267;2;293.10;77.44;882.71;0.17;341.31;0.032384;0.000000;0.000000,,,,
2005-12-06;06:00;241;364;585;2;294.56;71.16;883.27;0.61;96.10;0.050913;0.000000;0.000000,,,,
2005-12-06;07:00;566;600;864;2;297.29;59.89;883.45;2.31;87.64;0.083751;0.000000;0.000000,,,,
2005-12-06;08:00;768;793;1084;2;298.99;53.54;883.13;2.58;84.42;0.102007;0.000000;0.000000,,,,
2005-12-06;09:00;772;923;1230;2;300.24;48.94;882.39;2.52;81.45;0.109491;0.000000;0.000000,,,,
2005-12-06;10:00;934;978;1292;2;301.39;43.96;881.43;2.45;82.01;0.091834;0.000000;0.000000,,,,
2005-12-06;11:00;306;955;1265;2;302.20;40.07;880.40;2.32;86.30;0.079547;0.000000;0.000000,,,,
2005-12-06;12:00;224;856;1152;2;302.51;38.16;879.50;2.18;95.33;0.063964;0.000000;0.000000,,,,
2005-12-06;13:00;195;689;960;2;302.40;37.87;878.88;2.13;111.07;0.065643;0.000000;0.000000,,,,
2005-12-06;14:00;225;470;703;2;301.74;39.26;878.83;2.20;132.75;0.036425;0.000000;0.000000,,,,
2005-12-06;15:00;109;224;398;2;300.79;42.58;879.26;2.56;155.62;0.010871;0.000000;0.000000,,,,
2005-12-06;16:00;12;30;81;5;298.66;55.22;879.92;2.85;173.95;0.010375;0.000000;0.000000,,,,
2005-12-06;17:00;0;0;0;1;297.25;60.98;880.70;3.43;176.09;0.021382;0.000000;0.000000,,,,
2005-12-06;18:00;0;0;0;1;296.71;64.96;881.48;3.62;174.74;0.030063;0.000000;0.000000,,,,
2005-12-06;19:00;0;0;0;1;296.26;68.85;882.02;3.15;174.51;0.036655;0.000000;0.000000,,,,
2005-12-06;20:00;0;0;0;1;296.06;70.71;882.13;2.73;176.37;0.052365;0.000000;0.000000,,,,
2005-12-06;21:00;0;0;0;1;295.88;71.83;882.01;2.49;178.53;0.077608;0.000000;0.000000,,,,
2005-12-06;22:00;0;0;0;1;295.63;73.04;881.77;2.39;179.41;0.098234;0.000000;0.000000,,,,
2005-12-06;23:00;0;0;0;1;295.31;74.68;881.42;2.37;178.08;0.122285;0.000000;0.000000,,,,
2005-12-06;24:00;0;0;0;1;295.02;76.10;881.23;2.47;173.19;0.147830;0.000000;0.000000,,,,
2005-12-07;01:00;0;0;0;1;294.74;77.29;881.35;2.71;166.81;0.133659;0.000000;0.000000,,,,
2005-12-07;02:00;0;0;0;1;294.44;78.38;881.83;2.98;160.45;0.130422;0.000000;0.000000,,,,
2005-12-07;03:00;0;0;0;1;294.20;79.21;882.44;3.16;154.37;0.143920;0.000000;0.000000,,,,
2005-12-07;04:00;2;4;14;5;294.05;79.95;883.06;3.23;146.95;0.163317;0.000000;0.000000,,,,
2005-12-07;05:00;90;124;266;2;295.15;75.84;883.76;3.32;139.25;0.143211;0.000000;0.000000,,,,
2005-12-07;06:00;333;361;585;2;297.14;64.53;884.37;4.51;127.13;0.145447;0.000000;0.000000,,,,
2005-12-07;07:00;539;597;864;2;298.47;56.38;884.52;4.88;118.47;0.137956;0.000000;0.000000,,,,
2005-12-07;08:00;632;790;1084;2;299.52;51.66;884.26;4.55;117.25;0.132241;0.000000;0.000000,,,,
2005-12-07;09:00;743;920;1229;2;300.33;48.17;883.77;4.11;118.97;0.114886;0.000000;0.000000,,,,
2005-12-07;10:00;595;976;1291;2;300.96;45.38;883.14;3.64;124.37;0.113055;0.000000;0.000000,,,,
2005-12-07;11:00;646;953;1264;2;301.25;43.71;882.44;3.19;134.82;0.103435;0.000000;0.000000,,,,
2005-12-07;12:00;212;854;1151;2;301.17;43.31;881.73;2.88;149.23;0.097395;0.000000;0.000000,,,,
2005-12-07;13:00;132;687;960;2;300.80;44.11;881.29;2.91;168.90;0.090155;0.000000;0.000000,,,,
2005-12-07;14:00;244;468;703;2;300.02;46.74;881.28;3.36;187.76;0.048997;0.000000;0.000000,,,,
2005-12-07;15:00;168;222;397;2;299.06;51.11;881.63;3.98;200.32;0.024390;0.000000;0.000000,,,,
2005-12-07;16:00;18;30;81;5;297.40;60.10;882.24;4.10;207.60;0.015558;0.000000;0.000000,,,,
2005-12-07;17:00;0;0;0;1;295.82;70.48;882.87;4.10;212.46;0.010914;0.000000;0.000000,,,,
2005-12-07;18:00;0;0;0;1;295.18;75.33;883.45;3.89;216.14;0.009049;0.000000;0.000000,,,,
2005-12-07;19:00;0;0;0;1;294.84;77.17;883.85;3.62;217.23;0.013769;0.000000;0.000000,,,,
2005-12-07;20:00;0;0;0;1;294.63;78.04;883.87;3.36;214.07;0.010091;0.000000;0.000000,,,,
2005-12-07;21:00;0;0;0;1;294.49;78.64;883.71;3.09;208.28;0.015269;0.000000;0.000000,,,,
2005-12-07;22:00;0;0;0;1;294.35;79.29;883.45;2.90;202.65;0.021155;0.000000;0.000000,,,,
2005-12-07;23:00;0;0;0;1;294.15;80.07;883.13;2.71;198.90;0.024874;0.000000;0.000000,,,,
2005-12-07;24:00;0;0;0;1;293.96;80.61;883.04;2.51;194.61;0.036540;0.000000;0.000000,,,,
2005-12-08;01:00;0;0;0;1;293.75;80.98;883.20;2.36;186.79;0.055960;0.000000;0.000000,,,,
2005-12-08;02:00;0;0;0;1;293.46;81.73;883.59;2.29;173.68;0.043648;0.000000;0.000000,,,,
2005-12-08;03:00;0;0;0;1;293.14;82.71;884.11;2.36;156.64;0.032031;0.000000;0.000000,,,,
2005-12-08;04:00;3;4;14;5;292.99;83.58;884.64;2.48;139.97;0.016701;0.000000;0.000000,,,,
2005-12-08;05:00;118;143;266;2;294.61;77.93;885.23;2.60;126.92;0.011843;0.000000;0.000000,,,,
2005-12-08;06:00;366;394;585;2;297.13;63.99;885.79;3.84;114.65;0.025347;0.000000;0.000000,,,,
2005-12-08;07:00;594;633;863;2;298.85;54.76;885.90;4.24;110.73;0.023798;0.000000;0.000000,,,,
2005-12-08;08:00;787;827;1083;2;300.40;48.13;885.59;4.11;111.22;0.015403;0.000000;0.000000,,,,
2005-12-08;09:00;882;958;1228;2;301.83;42.26;884.98;3.94;111.52;0.007775;0.000000;0.000000,,,,
2005-12-08;10:00;943;1015;1290;2;303.03;36.96;884.15;3.81;112.89;0.006653;0.000000;0.000000,,,,
2005-12-08;11:00;927;993;1264;2;303.81;33.36;883.18;3.68;116.90;0.003349;0.000000;0.000000,,,,
2005-12-08;12:00;874;895;1151;2;304.12;31.61;882.29;3.52;124.11;0.001261;0.000000;0.000000,,,,
2005-12-08;13:00;713;729;959;2;303.90;31.42;881.75;3.31;134.12;0.000823;0.000000;0.000000,,,,
2005-12-08;14:00;480;507;702;2;303.17;32.52;881.58;3.05;146.65;0.000493;0.000000;0.000000,,,,
2005-12-08;15:00;215;255;397;2;301.93;35.76;881.72;2.90;165.95;0.000025;0.000000;0.000000,,,,
2005-12-08;16:00;26;37;81;5;299.15;49.83;882.05;2.85;189.20;0.000003;0.000000;0.000000,,,,
2005-12-08;17:00;0;0;0;1;297.16;58.40;882.54;3.22;200.77;0.000002;0.000000;0.000000,,,,
2005-12-08;18:00;0;0;0;1;296.59;62.96;883.24;3.34;207.77;0.000001;0.000000;0.000000,,,,
2005-12-08;19:00;0;0;0;1;296.03;67.34;883.77;2.94;215.91;0.000138;0.000000;0.000000,,,,
2005-12-08;20:00;0;0;0;1;295.59;69.84;883.94;2.48;225.79;0.000000;0.000000;0.000000,,,,
2005-12-08;21:00;0;0;0;1;295.11;71.71;883.83;2.16;235.18;0.000000;0.000000;0.000000,,,,
2005-12-08;22:00;0;0;0;1;294.70;72.75;883.55;1.93;240.48;0.000001;0.000000;0.000000,,,,
2005-12-08;23:00;0;0;0;1;294.62;72.38;883.21;1.46;239.84;0.000014;0.000000;0.000000,,,,
2005-12-08;24:00;0;0;0;1;294.70;71.35;883.09;0.81;231.17;0.001193;0.000000;0.000000,,,,
2005-12-09;01:00;0;0;0;1;294.59;71.93;883.25;0.35;170.52;0.004559;0.000000;0.000000,,,,
2005-12-09;02:00;0;0;0;1;294.34;73.28;883.59;0.73;119.84;0.014824;0.000000;0.000000,,,,
2005-12-09;03:00;0;0;0;1;293.83;75.46;884.05;1.21;114.75;0.026676;0.000000;0.000000,,,,
2005-12-09;04:00;3;4;13;5;293.45;77.61;884.58;1.60;110.08;0.043691;0.000000;0.000000,,,,
2005-12-09;05:00;119;143;261;2;294.88;73.02;885.18;1.84;109.51;0.049746;0.000000;0.000000,,,,
2005-12-09;06:00;341;393;579;2;297.58;60.26;885.72;2.92;102.64;0.070027;0.000000;0.000000,,,,
2005-12-09;07:00;629;631;859;2;299.87;50.71;885.83;3.50;96.88;0.082869;0.000000;0.000000,,,,
2005-12-09;08:00;816;823;1079;2;301.71;43.86;885.63;3.53;94.15;0.065701;0.000000;0.000000,,,,
2005-12-09;09:00;949;952;1226;2;303.21;38.80;885.12;3.38;96.43;0.050230;0.000000;0.000000,,,,
2005-12-09;10:00;947;1008;1289;2;304.25;35.25;884.30;3.20;106.14;0.046305;0.000000;0.000000,,,,
2005-12-09;11:00;689;987;1264;2;304.59;33.65;883.21;3.27;120.29;0.040885;0.000000;0.000000,,,,
2005-12-09;12:00;851;889;1153;2;304.52;33.23;882.26;3.55;133.22;0.023003;0.000000;0.000000,,,,
2005-12-09;13:00;722;724;963;2;303.89;34.30;881.77;3.89;141.56;0.015558;0.000000;0.000000,,,,
2005-12-09;14:00;492;505;707;2;302.86;36.82;881.80;3.97;145.43;0.013163;0.000000;0.000000,,,,
2005-12-09;15:00;231;255;402;2;301.71;40.18;882.23;3.56;146.34;0.013129;0.000000;0.000000,,,,
2005-12-09;16:00;29;38;85;5;299.89;48.94;882.76;2.35;152.15;0.003388;0.000000;0.000000,,,,
2005-12-09;17:00;0;0;0;1;298.24;57.29;883.35;2.13;159.84;0.000124;0.000000;0.000000,,,,
2005-12-09;18:00;0;0;0;1;297.52;59.89;883.94;2.07;162.47;0.000013;0.000000;0.000000,,,,
2005-12-09;19:00;0;0;0;1;296.98;61.69;884.44;2.04;159.44;0.000005;0.000000;0.000000,,,,
2005-12-09;20:00;0;0;0;1;296.59;63.16;884.55;2.12;151.26;0.000029;0.000000;0.000000,,,,
2005-12-09;21:00;0;0;0;1;296.33;64.49;884.45;2.36;140.32;0.000067;0.000000;0.000000,,,,
2005-12-09;22:00;0;0;0;1;296.14;66.03;884.14;2.72;129.68;0.000531;0.000000;0.000000,,,,
2005-12-09;23:00;0;0;0;1;295.95;68.09;883.67;3.00;119.86;0.005544;0.000000;0.000000,,,,
2005-12-09;24:00;0;0;0;1;295.63;70.89;883.35;3.21;111.89;0.006300;0.000000;0.000000,,,,
2005-12-10;01:00;0;0;0;1;295.25;73.65;883.32;3.44;105.31;0.009479;0.000000;0.000000,,,,
2005-12-10;02:00;0;0;0;1;294.99;75.11;883.60;3.75;99.45;0.016948;0.000000;0.000000,,,,
2005-12-10;03:00;0;0;0;1;294.67;76.54;884.05;3.92;94.33;0.016286;0.000000;0.000000,,,,
2005-12-10;04:00;1;3;13;5;294.35;77.79;884.51;3.95;90.15;0.011459;0.000000;0.000000,,,,
2005-12-10;05:00;42;128;260;2;295.29;73.41;884.92;4.57;88.88;0.009157;0.000000;0.000000,,,,
2005-12-10;06:00;104;370;579;2;297.36;61.97;885.28;5.45;90.03;0.016184;0.000000;0.000000,,,,
2005-12-10;07:00;158;606;858;2;299.77;49.44;885.26;5.27;90.45;0.011724;0.000000;0.000000,,,,
2005-12-10;08:00;212;800;1079;2;301.77;41.38;884.84;4.60;90.91;0.013752;0.000000;0.000000,,,,
2005-12-10;09:00;248;931;1226;2;303.29;36.01;884.06;4.09;93.64;0.009548;0.000000;0.000000,,,,
2005-12-10;10:00;327;989;1289;2;304.34;32.62;883.10;3.78;101.12;0.009345;0.000000;0.000000,,,,
2005-12-10;11:00;833;970;1263;2;304.92;31.12;881.97;3.72;113.00;0.006501;0.000000;0.000000,,,,
2005-12-10;12:00;816;875;1152;2;304.97;31.09;881.06;3.87;125.63;0.005386;0.000000;0.000000,,,,
2005-12-10;13:00;711;712;962;2;304.05;33.09;880.56;4.13;136.07;0.003343;0.000000;0.000000,,,,
2005-12-10;14:00;486;496;706;2;303.21;35.17;880.65;4.19;143.23;0.002829;0.000000;0.000000,,,,
2005-12-10;15:00;226;249;402;2;302.21;37.85;881.09;3.89;149.42;0.000524;0.000000;0.000000,,,,
2005-12-10;16:00;28;37;85;5;300.18;46.85;881.77;2.80;159.32;0.000042;0.000000;0.000000,,,,
2005-12-10;17:00;0;0;0;1;298.12;56.47;882.47;2.68;168.49;0.000001;0.000000;0.000000,,,,
2005-12-10;18:00;0;0;0;1;297.26;60.58;883.18;2.53;170.90;0.000000;0.000000;0.000000,,,,
2005-12-10;19:00;0;0;0;1;296.76;63.12;883.77;2.30;165.17;0.000006;0.000000;0.000000,,,,
2005-12-10;20:00;0;0;0;1;296.59;64.45;883.98;2.20;149.33;0.000733;0.000000;0.000000,,,,
2005-12-10;21:00;0;0;0;1;296.60;65.38;883.81;2.44;128.46;0.012932;0.000000;0.000000,,,,
2005-12-10;22:00;0;0;0;1;296.57;66.72;883.46;2.94;112.34;0.065243;0.000000;0.000000,,,,
2005-12-10;23:00;0;0;0;1;296.39;68.79;883.05;3.26;100.34;0.117303;0.000000;0.000000,,,,
2005-12-10;24:00;0;0;0;1;296.07;70.93;882.74;3.51;91.64;0.157619;0.000000;0.000000,,,,
2005-12-11;01:00;0;0;0;1;295.69;72.88;882.76;3.76;86.83;0.195588;0.000000;0.000000,,,,
2005-12-11;02:00;0;0;0;1;295.33;74.50;883.12;3.94;84.45;0.212273;0.000000;0.000000,,,,
2005-12-11;03:00;0;0;0;1;295.04;75.60;883.68;3.96;83.56;0.179985;0.000000;0.000000,,,,
2005-12-11;04:00;1;3;11;5;294.88;76.33;884.17;3.72;84.38;0.116326;0.000000;0.000000,,,,
2005-12-11;05:00;35;123;255;2;295.50;73.65;884.60;3.85;87.89;0.085454;0.000000;0.000000,,,,
2005-12-11;06:00;205;364;574;2;297.46;63.34;884.99;4.60;89.63;0.104929;0.000000;0.000000,,,,
2005-12-11;07:00;533;601;854;2;299.67;53.54;884.97;4.36;88.76;0.140819;0.000000;0.000000,,,,
2005-12-11;08:00;741;794;1075;2;301.37;47.84;884.62;3.86;89.54;0.139007;0.000000;0.000000,,,,
2005-12-11;09:00;483;925;1223;2;302.63;43.71;883.99;3.51;93.35;0.133980;0.000000;0.000000,,,,
2005-12-11;10:00;631;983;1288;2;303.50;40.13;883.24;3.10;101.80;0.107593;0.000000;0.000000,,,,
2005-12-11;11:00;901;964;1264;2;304.09;37.27;882.29;2.79;115.49;0.085810;0.000000;0.000000,,,,
2005-12-11;12:00;786;869;1154;2;304.18;36.13;881.36;2.68;132.60;0.068571;0.000000;0.000000,,,,
2005-12-11;13:00;570;707;965;2;303.98;36.10;880.69;2.76;150.18;0.050332;0.000000;0.000000,,,,
2005-12-11;14:00;151;492;711;2;303.18;37.73;880.51;3.01;167.20;0.042627;0.000000;0.000000,,,,
2005-12-11;15:00;140;247;407;2;301.96;41.76;880.87;3.39;182.51;0.022500;0.000000;0.000000,,,,
2005-12-11;16:00;20;38;89;5;300.04;50.26;881.50;3.61;192.94;0.003808;0.000000;0.000000,,,,
2005-12-11;17:00;0;0;0;1;298.37;59.57;882.13;4.04;196.89;0.014116;0.000000;0.000000,,,,
2005-12-11;18:00;0;0;0;1;297.53;65.80;882.77;3.85;200.00;0.029451;0.000000;0.000000,,,,
2005-12-11;19:00;0;0;0;1;297.14;68.63;883.30;3.45;202.79;0.040136;0.000000;0.000000,,,,
2005-12-11;20:00;0;0;0;1;296.99;69.84;883.45;3.01;205.58;0.045910;0.000000;0.000000,,,,
2005-12-11;21:00;0;0;0;1;296.80;71.17;883.31;2.58;208.35;0.058649;0.000000;0.000000,,,,
2005-12-11;22:00;0;0;0;1;296.54;72.76;883.01;2.09;208.54;0.090942;0.000000;0.000000,,,,
2005-12-11;23:00;0;0;0;1;296.29;74.20;882.72;1.71;202.42;0.105111;0.000000;0.000000,,,,
2005-12-11;24:00;0;0;0;1;296.04;75.24;882.62;1.52;188.91;0.138292;0.000000;0.000000,,,,
2005-12-12;01:00;0;0;0;1;295.68;76.45;882.78;1.49;170.66;0.157223;0.000000;0.000000,,,,
2005-12-12;02:00;0;0;0;1;295.28;77.59;883.21;1.62;153.21;0.180026;0.000000;0.000000,,,,
2005-12-12;03:00;0;0;0;1;294.90;78.85;883.77;1.87;136.53;0.179316;0.000000;0.000000,,,,
2005-12-12;04:00;3;3;11;5;294.58;80.00;884.31;2.14;121.82;0.161886;0.000000;0.000000,,,,
2005-12-12;05:00;122;142;255;2;295.74;76.11;884.81;2.66;109.43;0.114886;0.000000;0.000000,,,,
2005-12-12;06:00;381;393;574;2;297.62;63.97;885.28;4.18;99.25;0.077842;0.000000;0.000000,,,,
2005-12-12;07:00;610;631;853;2;299.35;52.99;885.28;4.77;94.51;0.047841;0.000000;0.000000,,,,
2005-12-12;08:00;780;825;1075;2;301.19;44.17;884.83;4.73;90.99;0.021195;0.000000;0.000000,,,,
2005-12-12;09:00;903;956;1223;2;302.76;37.50;884.09;4.60;87.27;0.009032;0.000000;0.000000,,,,
2005-12-12;10:00;794;1014;1287;2;304.06;32.30;883.14;4.35;84.78;0.001537;0.000000;0.000000,,,,
2005-12-12;11:00;357;995;1264;2;304.93;29.01;882.13;3.99;85.04;0.000131;0.000000;0.000000,,,,
2005-12-12;12:00;377;899;1154;2;305.36;27.19;881.23;3.54;90.07;0.000010;0.000000;0.000000,,,,
2005-12-12;13:00;678;735;965;2;305.41;26.33;880.58;3.08;100.13;0.000003;0.000000;0.000000,,,,
2005-12-12;14:00;486;517;710;2;304.99;26.66;880.38;2.74;114.17;0.000001;0.000000;0.000000,,,,
2005-12-12;15:00;226;267;407;2;303.86;29.75;880.59;2.49;135.55;0.000000;0.000000;0.000000,,,,
2005-12-12;16:00;33;43;89;5;300.76;49.22;881.05;2.46;165.12;0.000003;0.000000;0.000000,,,,
2005-12-12;17:00;0;0;0;1;298.59;57.70;881.60;2.84;176.81;0.000015;0.000000;0.000000,,,,
2005-12-12;18:00;0;0;0;1;297.84;61.39;882.22;2.57;184.80;0.000036;0.000000;0.000000,,,,
2005-12-12;19:00;0;0;0;1;297.75;64.17;882.82;1.92;192.34;0.000080;0.000000;0.000000,,,,
2005-12-12;20:00;0;0;0;1;297.79;65.49;882.99;1.20;208.82;0.000059;0.000000;0.000000,,,,
2005-12-12;21:00;0;0;0;1;297.71;64.69;882.88;0.67;249.83;0.000038;0.000000;0.000000,,,,
2005-12-12;22:00;0;0;0;1;297.13;65.36;882.58;0.48;309.40;0.000013;0.000000;0.000000,,,,
2005-12-12;23:00;0;0;0;1;296.16;67.47;882.36;0.72;36.08;0.000137;0.000000;0.000000,,,,
2005-12-12;24:00;0;0;0;1;295.26;69.11;882.37;1.62;69.14;0.000972;0.000000;0.000000,,,,
2005-12-13;01:00;0;0;0;1;294.65;68.36;882.57;2.64;78.25;0.001851;0.000000;0.000000,,,,
2005-12-13;02:00;0;0;0;1;293.84;69.46;883.02;3.30;83.35;0.001907;0.000000;0.000000,,,,
2005-12-13;03:00;0;0;0;1;293.14;70.63;883.61;3.68;85.88;0.001292;0.000000;0.000000,,,,
2005-12-13;04:00;2;3;10;5;292.55;71.47;884.17;3.87;86.94;0.000328;0.000000;0.000000,,,,
2005-12-13;05:00;108;128;249;2;294.11;63.53;884.74;4.27;89.17;0.000002;0.000000;0.000000,,,,
2005-12-13;06:00;368;375;568;2;296.77;49.89;885.31;4.99;91.74;0.000003;0.000000;0.000000,,,,
2005-12-13;07:00;613;614;849;2;299.39;37.36;885.45;4.99;92.62;0.000003;0.000000;0.000000,,,,
2005-12-13;08:00;803;809;1071;2;301.55;30.20;885.16;4.39;93.87;0.000002;0.000000;0.000000,,,,
2005-12-13;09:00;938;942;1221;2;303.11;26.55;884.48;3.85;98.43;0.000001;0.000000;0.000000,,,,
2005-12-13;10:00;990;1001;1286;2;304.19;24.53;883.73;3.43;107.30;0.000000;0.000000;0.000000,,,,
2005-12-13;11:00;977;983;1264;2;304.80;23.80;882.91;3.15;118.84;0.000000;0.000000;0.000000,,,,
2005-12-13;12:00;874;889;1156;2;304.94;23.87;882.05;3.02;129.41;0.000000;0.000000;0.000000,,,,
2005-12-13;13:00;726;727;969;2;304.66;24.35;881.33;2.92;135.82;0.000000;0.000000;0.000000,,,,
2005-12-13;14:00;501;511;715;2;304.06;25.12;881.00;2.79;137.66;0.000000;0.000000;0.000000,,,,
2005-12-13;15:00;240;263;412;2;302.95;27.14;881.07;2.57;138.92;0.000000;0.000000;0.000000,,,,
2005-12-13;16:00;33;43;93;5;299.88;42.53;881.38;2.12;149.45;0.000000;0.000000;0.000000,,,,
2005-12-13;17:00;0;0;0;1;297.44;50.11;881.84;2.47;164.89;0.000000;0.000000;0.000000,,,,
2005-12-13;18:00;0;0;0;1;296.81;52.53;882.56;2.42;177.34;0.000000;0.000000;0.000000,,,,
2005-12-13;19:00;0;0;0;1;297.08;51.76;883.22;1.74;188.64;0.000000;0.000000;0.000000,,,,
2005-12-13;20:00;0;0;0;1;297.05;50.02;883.48;0.32;261.34;0.000000;0.000000;0.000000,,,,
2005-12-13;21:00;0;0;0;1;295.52;54.39;883.43;1.66;0.27;0.000000;0.000000;0.000000,,,,
2005-12-13;22:00;0;0;0;1;294.03;57.17;883.19;2.69;14.32;0.000000;0.000000;0.000000,,,,
2005-12-13;23:00;0;0;0;1;293.04;57.67;882.89;3.08;28.46;0.000000;0.000000;0.000000,,,,
2005-12-13;24:00;0;0;0;1;292.26;58.02;882.74;3.23;48.06;0.000000;0.000000;0.000000,,,,
2005-12-14;01:00;0;0;0;1;291.74;58.96;882.83;3.40;68.42;0.000000;0.000000;0.000000,,,,
2005-12-14;02:00;0;0;0;1;291.41;61.00;883.12;3.63;82.17;0.000000;0.000000;0.000000,,,,
2005-12-14;03:00;0;0;0;1;291.16;63.53;883.49;3.84;90.11;0.000000;0.000000;0.000000,,,,
2005-12-14;04:00;2;3;10;5;290.96;66.17;883.82;4.02;92.81;0.000000;0.000000;0.000000,,,,
2005-12-14;05:00;110;130;249;2;292.95;60.46;884.19;4.27;92.56;0.000000;0.000000;0.000000,,,,
2005-12-14;06:00;367;378;568;2;296.08;47.32;884.50;5.18;91.53;0.000000;0.000000;0.000000,,,,
2005-12-14;07:00;590;618;849;2;299.25;34.13;884.44;5.64;89.71;0.000000;0.000000;0.000000,,,,
2005-12-14;08:00;507;814;1071;2;301.67;27.27;884.07;4.99;87.49;0.000000;0.000000;0.000000,,,,
2005-12-14;09:00;851;947;1220;2;303.45;23.63;883.41;4.32;86.27;0.000000;0.000000;0.000000,,,,
2005-12-14;10:00;937;1007;1286;2;304.73;21.63;882.58;3.67;86.94;0.000000;0.000000;0.000000,,,,
2005-12-14;11:00;857;989;1264;2;305.50;20.68;881.65;3.12;92.58;0.000000;0.000000;0.000000,,,,
2005-12-14;12:00;281;895;1156;2;305.79;20.37;880.72;2.80;102.47;0.000000;0.000000;0.000000,,,,
2005-12-14;13:00;457;732;968;2;305.61;20.60;879.99;2.61;114.59;0.000000;0.000000;0.000000,,,,
2005-12-14;14:00;498;516;715;2;304.97;21.51;879.74;2.45;128.46;0.000000;0.000000;0.000000,,,,
2005-12-14;15:00;243;266;412;2;303.77;24.11;880.03;2.38;147.77;0.000000;0.000000;0.000000,,,,
2005-12-14;16:00;33;44;93;5;300.44;40.48;880.56;2.50;172.32;0.000000;0.000000;0.000000,,,,
2005-12-14;17:00;0;0;0;1;297.56;49.70;881.13;3.09;186.47;0.000000;0.000000;0.000000,,,,
2005-12-14;18:00;0;0;0;1;296.56;54.86;881.81;3.01;196.32;0.000000;0.000000;0.000000,,,,
2005-12-14;19:00;0;0;0;1;296.32;57.78;882.44;2.50;205.58;0.000000;0.000000;0.000000,,,,
2005-12-14;20:00;0;0;0;1;296.84;55.07;882.77;1.28;224.67;0.000000;0.000000;0.000000,,,,
2005-12-14;21:00;0;0;0;1;295.92;57.17;882.83;0.64;326.42;0.000000;0.000000;0.000000,,,,
2005-12-14;22:00;0;0;0;1;294.88;58.34;882.67;1.41;21.77;0.000000;0.000000;0.000000,,,,
2005-12-14;23:00;0;0;0;1;294.07;59.39;882.39;1.96;51.97;0.000000;0.000000;0.000000,,,,
2005-12-14;24:00;0;0;0;1;293.42;62.41;882.19;2.59;78.42;0.000000;0.000000;0.000000,,,,
2005-12-15;01:00;0;0;0;1;293.17;65.66;882.21;3.34;94.54;0.000000;0.000000;0.000000,,,,
2005-12-15;02:00;0;0;0;1;293.23;68.12;882.52;3.94;101.71;0.000001;0.000000;0.000000,,,,
